obs_id,x,y
0,10.605734,3.156645
1,15.069561,6.542258
2,13.535672,16.952701
3,16.144220,24.223099
4,6.409409,-0.526391
5,-2.684269,3.834231
6,12.283332,16.072794
7,1.420466,18.855999
8,11.608383,7.900593
9,15.221297,7.542630
10,13.067226,17.418470
11,6.614184,6.939922
12,15.264926,0.314994
13,14.311404,15.327711
14,11.989541,16.955835
15,14.433362,8.205839
16,10.148755,-1.898698
17,14.539879,3.887314
18,10.009904,5.443564
19,7.435619,10.854432
20,6.921751,6.195155
21,18.052635,3.992407
22,8.058270,6.990243
23,2.575707,13.809669
24,17.784164,13.581442
25,13.370439,9.523115
26,21.184865,6.181882
27,0.173688,-0.103618
28,5.441951,14.726862
29,15.337847,15.565665
30,13.769570,1.926259
31,13.956261,1.596818
32,-1.850451,4.264558
33,19.505721,0.734707
34,16.239437,7.634202
35,0.682999,1.335303
36,2.679867,6.153786
37,11.244212,-1.753736
38,1.502684,9.263859
39,-0.386887,6.604963
40,15.529718,9.810693
41,11.188885,3.858883
42,9.741492,2.872918
43,1.674940,1.409744
44,6.642333,5.618459
45,0.809348,4.558004
46,5.732994,7.885771
47,2.808248,2.716471
48,9.082984,8.492787
49,19.759271,17.277733
50,17.462600,-1.515667
51,4.083416,14.248926
52,14.084703,18.529692
53,15.437829,5.915073
54,10.549798,1.946138
55,3.603686,-1.355796
56,10.358139,-3.230195
57,10.001457,-0.774672
58,16.282261,14.653814
59,-2.513506,13.837363
60,5.563309,2.091807
61,14.067903,0.558442
62,6.622871,5.727239
63,12.188251,3.482404
64,13.492911,-0.954182
65,3.317496,13.225051
66,17.305499,9.575789
67,10.341258,4.196358
68,10.373017,3.756376
69,17.684079,16.889466
70,9.037580,22.121924
71,13.313570,19.512769
72,14.008549,0.334962
73,17.171635,1.128777
74,3.785383,19.383783
75,-1.581018,13.713426
76,2.734982,17.450324
77,16.983875,11.280965
78,10.927214,-0.023334
79,14.363334,-0.055310
80,13.820105,5.102826
81,12.111449,3.186995
82,15.096397,-2.254161
83,5.362698,17.152582
84,11.146576,4.175827
85,11.443283,1.939931
86,19.962909,21.081227
87,18.371401,21.314051
88,-4.915938,21.353091
89,-3.334096,16.810976
90,4.439582,20.899501
91,7.840199,19.261666
92,8.634915,9.721918
93,13.161083,2.100533
94,7.600754,4.704027
95,0.478151,13.944423
96,1.886154,14.216383
97,15.052394,3.170178
98,14.015369,2.503378
99,-3.122497,7.253568
100,-6.044946,7.912005
101,6.601743,1.510983
102,20.850772,11.282636
103,14.033388,-2.093880
104,6.573549,17.762138
105,14.847462,9.901908
106,10.675533,4.560010
107,0.748684,7.390108
108,16.975731,10.914839
109,0.266677,15.390521
110,7.909462,3.922121
111,13.372088,13.595088
112,13.033529,10.028270
113,1.378652,5.907989
114,7.311937,-1.729510
115,5.524356,1.334621
116,9.151273,0.971350
117,10.899930,0.421789
118,15.775253,8.636523
119,6.323034,22.452559
120,9.067558,24.673683
121,12.505955,18.217602
122,7.488910,18.330138
123,10.061791,3.618921
124,10.452348,3.024867
125,12.336953,-6.270116
126,15.563905,13.052679
127,-0.344868,6.022498
128,2.352767,6.062531
129,8.626450,7.130077
130,11.461590,12.893673
131,0.709699,16.672646
132,17.153070,8.427654
133,8.197165,2.774024
134,9.974197,2.255670
135,9.596163,16.955021
136,14.545360,2.906233
137,15.843321,3.279010
138,18.353116,3.309773
139,0.361143,9.872449
140,2.126135,19.018865
141,15.137430,11.196822
142,15.123074,12.667534
143,10.710254,19.141137
144,1.865705,15.556856
145,3.685741,17.105539
146,19.026893,-5.507634
147,19.923895,2.880020
148,16.794043,5.548051
149,17.875558,-2.232359
150,-0.228921,1.922246
151,-0.210524,3.376942
152,6.097025,0.757441
153,5.343833,12.067758
154,0.721302,2.114154
155,19.301701,0.569632
156,18.579321,16.138963
157,18.062445,15.366453
158,16.699551,14.535762
159,20.240292,15.310739
160,2.683291,17.683800
161,0.218840,13.170695
162,21.145259,21.211007
163,20.233434,21.072392
164,17.973868,11.347199
165,3.429757,-4.571694
166,17.152375,18.723878
167,1.859194,16.097469
168,2.647854,19.657793
169,-0.265387,4.783538
170,20.353614,10.259464
171,21.012514,10.558766
172,-0.362140,18.864377
173,-0.223464,22.871607
174,14.167439,-2.265831
175,0.507825,12.022562
176,12.158014,10.384563
177,13.147279,13.879426
178,10.917372,-0.243368
179,14.218283,13.075274
180,14.940200,10.482041
181,17.100472,7.501090
182,8.559172,11.610250
183,6.301870,8.823263
184,12.296223,-0.730069
185,15.617937,-1.489451
186,-0.818036,0.711601
187,-0.805247,2.737152
188,10.529574,13.295882
189,9.912697,11.109094
190,11.344551,2.075553
191,12.883987,3.149645
192,12.905594,1.148656
193,16.459666,-1.135834
194,-0.614703,22.606038
195,13.232865,20.223744
196,15.299034,-3.949298
197,5.228642,1.289780
198,4.439984,0.806284
199,8.280814,-1.099312
200,9.169069,-2.706873
201,0.529224,16.367973
202,8.116071,4.555891
203,0.247060,14.197046
204,-0.342117,15.090646
205,5.219315,24.829026
206,0.921153,2.650550
207,1.802419,5.456433
208,0.776400,17.527492
209,13.810841,7.206841
210,15.208693,7.553233
211,0.965864,16.921891
212,16.460027,11.031792
213,16.191719,-1.143443
214,17.932789,-0.946745
215,10.511751,20.454036
216,8.703173,17.106671
217,15.980983,8.894652
218,11.675846,20.598563
219,12.958986,21.762568
220,17.062990,7.149661
221,18.199982,9.706826
222,11.792522,3.210213
223,11.994779,6.327123
224,1.827913,3.064248
225,6.448701,18.527705
226,7.134159,18.769333
227,18.107126,7.705279
228,10.802546,19.905659
229,12.793020,20.522170
230,10.476908,-0.221339
231,8.789479,0.233921
232,12.722209,3.459356
233,13.407412,1.380020
234,6.293758,5.687714
235,9.229379,4.543401
236,16.596692,6.589490
237,15.080242,5.950466
238,13.634412,2.788450
239,13.015522,-1.183702
240,0.201120,12.558851
241,10.219078,-1.159252
242,15.475172,9.604555
243,14.864947,3.803727
244,15.193000,3.683427
245,15.481873,11.569702
246,9.467529,10.837906
247,10.273761,0.171219
248,14.908269,-1.661904
249,14.513949,-0.309684
250,6.402521,18.121698
251,5.028575,18.909870
252,5.719578,20.402011
253,5.392234,21.210222
254,1.342443,19.619280
255,1.587245,20.466570
256,2.375550,18.886026
257,1.070355,17.770529
258,8.968857,-3.082389
259,17.499636,12.900192
260,16.090234,10.661887
261,10.166612,8.407962
262,9.355641,7.211324
263,10.691586,0.715482
264,11.027052,0.818860
265,15.672090,13.687687
266,15.990399,11.055655
267,8.518101,7.300378
268,10.515604,6.578634
269,17.478562,1.240481
270,9.496393,1.957124
271,10.177319,0.806402
272,16.174868,10.148154
273,1.439099,9.860520
274,1.296594,8.720274
275,11.405421,-0.178007
276,11.821108,-1.873040
277,11.994285,4.561817
278,12.082617,4.062781
279,17.476599,6.225825
280,13.591576,-2.439541
281,13.251963,-2.332446
282,19.620922,2.271496
283,18.260706,-0.035203
284,17.841204,1.273599
285,18.967486,3.328879
286,14.547644,13.557267
287,12.614044,12.632078
288,18.490151,7.931171
289,18.971183,8.362805
290,15.594408,19.300237
291,18.352029,18.551907
292,-0.736400,13.184316
293,14.951295,12.898718
294,9.039107,3.058690
295,7.899003,1.811765
296,17.259416,7.110798
297,16.374078,6.328750
298,15.844937,6.512211
299,15.671470,5.299895
300,0.567557,14.969489
301,0.456249,16.064555
302,0.055822,22.475583
303,0.831725,21.927506
304,16.361569,-3.444501
305,6.794960,11.204191
306,6.384110,11.386589
307,3.278041,-0.704617
308,2.686179,19.283910
309,2.344269,19.286773
310,14.341748,7.571058
311,14.787572,7.209906
312,5.287954,17.432724
313,19.261738,17.713503
314,19.961214,17.284435
315,21.476124,17.844230
316,22.804988,19.882084
317,1.858714,0.852164
318,2.781268,0.477003
319,17.405934,11.104158
320,16.696003,11.216174
321,15.474314,-3.432528
322,15.400349,-2.939005
323,19.240691,1.672182
324,19.015998,1.743938
325,6.693545,-3.280290
326,7.183885,-2.471283
327,11.318169,-0.291341
328,13.015032,-1.336954
329,15.822972,18.621428
330,14.867210,20.003311
331,-2.372924,5.340580
332,-2.478749,5.248392
333,7.868033,14.182032
334,5.888789,14.748665
335,21.239712,19.033935
336,22.069916,17.834122
337,6.987960,8.409604
338,8.117338,9.429601
339,0.507745,10.623561
340,-0.472421,11.616841
341,6.671147,-0.117827
342,5.862651,0.211539
343,6.683776,15.609373
344,6.529946,16.253174
345,15.760597,3.038139
346,16.517607,1.471994
347,-0.453729,17.747130
348,-1.583672,17.988474
349,-1.331610,12.979029
350,-0.894632,13.227728
351,17.037217,10.498044
352,16.813723,10.971450
353,2.963791,17.396680
354,3.387350,16.335569
355,5.533005,3.608276
356,5.935164,4.620987
357,4.494524,16.491543
358,5.790932,16.814412
359,14.219968,18.518708
360,13.398668,18.476060
361,7.761650,18.685728
362,7.613690,19.277915
363,15.712107,15.109703
364,15.564593,14.938570
365,2.361818,10.594638
366,1.967559,10.388965
367,16.231546,11.493388
368,16.145195,11.144125
369,14.865681,3.809261
370,15.286278,3.486466
