cell_id,parent_id,founder_id,birth_time,div_time,div_x,div_y
0,-1,0,0.000000,0.045379,19.372175,8.498808
1,-1,1,0.000000,1.495450,12.541089,6.786843
2,-1,2,0.000000,1.516597,10.420583,-1.974330
3,-1,3,0.000000,,,
4,-1,4,0.000000,1.923868,0.979058,17.168463
5,-1,5,0.000000,1.076212,3.676825,7.388816
6,-1,6,0.000000,,,
7,-1,7,0.000000,0.658771,14.749896,12.142347
8,-1,8,0.000000,,,
9,-1,9,0.000000,0.726811,2.783710,9.421759
10,-1,10,0.000000,1.643616,15.139987,14.250527
11,-1,11,0.000000,,,
12,-1,12,0.000000,,,
13,-1,13,0.000000,0.429600,16.890393,3.474080
14,-1,14,0.000000,0.610155,-0.287197,14.579494
15,-1,15,0.000000,0.081720,9.913367,0.864855
16,-1,16,0.000000,,,
17,-1,17,0.000000,0.105863,17.439876,2.651722
18,-1,18,0.000000,0.116518,14.060759,8.466429
19,-1,19,0.000000,0.876465,14.621219,18.927793
20,-1,20,0.000000,0.046223,8.283233,7.665363
21,-1,21,0.000000,0.089892,13.603627,16.153038
22,-1,22,0.000000,0.182611,2.335103,10.071947
23,-1,23,0.000000,1.186292,16.294645,14.235866
24,-1,24,0.000000,0.949740,15.702694,19.103953
25,-1,25,0.000000,0.013434,4.505798,7.221015
26,-1,26,0.000000,0.049702,6.811304,6.030072
27,-1,27,0.000000,,,
28,-1,28,0.000000,0.099479,12.117196,12.690184
29,-1,29,0.000000,1.977144,0.501422,15.351599
30,-1,30,0.000000,0.236157,1.623707,19.032811
31,-1,31,0.000000,1.175292,16.133896,6.172164
32,-1,32,0.000000,0.666729,14.013495,13.847286
33,-1,33,0.000000,0.211451,5.464430,10.163501
34,-1,34,0.000000,0.352590,12.705088,13.042403
35,-1,35,0.000000,0.690886,15.934993,15.351787
36,-1,36,0.000000,0.102859,7.757683,1.260249
37,-1,37,0.000000,,,
38,-1,38,0.000000,,,
39,-1,39,0.000000,0.446261,5.698839,3.409053
40,-1,40,0.000000,,,
41,-1,41,0.000000,0.084486,4.917856,6.000377
42,-1,42,0.000000,0.978002,3.172390,10.452132
43,-1,43,0.000000,0.889939,4.443394,8.535655
44,-1,44,0.000000,1.011035,14.947706,12.753790
45,-1,45,0.000000,0.284793,3.082695,5.802553
46,-1,46,0.000000,1.237435,10.368680,-2.297245
47,-1,47,0.000000,0.038046,6.065303,19.336459
48,-1,48,0.000000,0.652865,0.443068,5.681863
49,-1,49,0.000000,1.034709,7.792398,-1.267149
50,-1,50,0.000000,,,
51,-1,51,0.000000,0.321521,8.652395,2.636385
52,-1,52,0.000000,1.186871,2.891647,4.792125
53,-1,53,0.000000,0.259723,2.925360,18.213593
54,-1,54,0.000000,0.426945,9.885017,3.975753
55,-1,55,0.000000,0.457476,3.443386,19.428154
56,-1,56,0.000000,1.098839,5.042179,18.411146
57,-1,57,0.000000,0.703002,4.144812,10.945265
58,-1,58,0.000000,0.556801,1.807208,13.541385
59,-1,59,0.000000,0.668294,7.611415,20.488541
60,-1,60,0.000000,0.312415,19.393355,1.565164
61,-1,61,0.000000,1.514361,12.398371,11.348031
62,-1,62,0.000000,0.439189,4.506168,16.400218
63,-1,63,0.000000,0.094157,10.842332,15.722176
64,-1,64,0.000000,,,
65,-1,65,0.000000,,,
66,-1,66,0.000000,1.957851,15.405124,4.054978
67,-1,67,0.000000,,,
68,-1,68,0.000000,,,
69,-1,69,0.000000,,,
70,-1,70,0.000000,0.173319,0.963237,19.520627
71,-1,71,0.000000,,,
72,-1,72,0.000000,1.998604,15.220018,5.053460
73,-1,73,0.000000,1.670081,10.844747,5.812752
74,-1,74,0.000000,0.547733,4.701795,2.651907
75,-1,75,0.000000,0.361921,0.269969,2.951873
76,-1,76,0.000000,0.719142,19.759658,5.976222
77,-1,77,0.000000,1.345037,-0.808629,15.146208
78,-1,78,0.000000,1.762946,4.241724,-0.268782
79,-1,79,0.000000,0.212068,5.285771,17.154446
80,-1,80,0.000000,1.759558,17.337695,19.144591
81,-1,81,0.000000,0.322405,3.740786,0.782477
82,-1,82,0.000000,0.020600,18.679249,7.204078
83,-1,83,0.000000,1.847468,0.163730,7.338144
84,-1,84,0.000000,0.141194,8.666039,1.638046
85,-1,85,0.000000,0.135775,7.130012,14.831045
86,-1,86,0.000000,0.606883,6.678224,11.604902
87,-1,87,0.000000,0.014762,2.661608,1.868412
88,-1,88,0.000000,0.173663,6.417771,7.305724
89,-1,89,0.000000,0.786739,14.667525,2.170533
90,-1,90,0.000000,,,
91,-1,91,0.000000,1.858859,11.597539,19.166196
92,-1,92,0.000000,1.591576,9.484818,12.017960
93,-1,93,0.000000,,,
94,-1,94,0.000000,,,
95,-1,95,0.000000,1.978956,22.259033,1.653028
96,-1,96,0.000000,0.571001,1.994424,13.280208
97,-1,97,0.000000,,,
98,-1,98,0.000000,0.491403,3.062873,5.370623
99,-1,99,0.000000,0.997949,-0.383505,15.813157
100,25,25,0.013434,0.739445,2.133141,7.497956
101,25,25,0.013434,0.628228,6.015819,8.289368
102,87,87,0.014762,0.466272,3.299952,1.582093
103,87,87,0.014762,,,
104,82,82,0.020600,,,
105,82,82,0.020600,0.137267,18.798912,6.845501
106,47,47,0.038046,1.750473,5.771885,15.904666
107,47,47,0.038046,1.070988,6.357400,21.304523
108,0,0,0.045379,1.399133,16.070577,8.397426
109,0,0,0.045379,1.826759,15.761961,5.971789
110,20,20,0.046223,,,
111,20,20,0.046223,,,
112,26,26,0.049702,1.302758,6.755472,4.480382
113,26,26,0.049702,0.130950,7.097156,5.287129
114,15,15,0.081720,1.469011,12.399208,4.958475
115,15,15,0.081720,,,
116,41,41,0.084486,0.162327,4.909944,5.458164
117,41,41,0.084486,,,
118,21,21,0.089892,0.245499,13.052872,16.442771
119,21,21,0.089892,,,
120,63,63,0.094157,0.111062,10.789275,15.713527
121,63,63,0.094157,0.917155,13.273992,12.968974
122,28,28,0.099479,1.221260,11.073264,13.578618
123,28,28,0.099479,,,
124,36,36,0.102859,0.201358,8.173204,0.420868
125,36,36,0.102859,1.662354,9.174749,1.033891
126,17,17,0.105863,1.482602,18.359958,4.075100
127,17,17,0.105863,0.836335,18.049658,2.418975
128,120,63,0.111062,0.172424,10.878120,16.102463
129,120,63,0.111062,0.843022,14.313339,17.575597
130,18,18,0.116518,0.246606,14.498263,8.198922
131,18,18,0.116518,1.818155,14.205089,10.297704
132,113,26,0.130950,,,
133,113,26,0.130950,1.755716,8.699039,6.797586
134,85,85,0.135775,0.479870,7.863577,14.509194
135,85,85,0.135775,0.547206,6.803263,13.283582
136,105,82,0.137267,1.164753,19.570355,7.638210
137,105,82,0.137267,1.397223,17.576337,7.791260
138,84,84,0.141194,,,
139,84,84,0.141194,,,
140,116,41,0.162327,,,
141,116,41,0.162327,,,
142,128,63,0.172424,0.844978,11.667146,14.264336
143,128,63,0.172424,0.459280,11.239167,13.754384
144,70,70,0.173319,1.315652,-0.235716,21.314779
145,70,70,0.173319,0.958452,4.505943,22.189812
146,88,88,0.173663,,,
147,88,88,0.173663,0.336055,5.670148,7.629345
148,22,22,0.182611,1.823844,3.622565,13.047886
149,22,22,0.182611,,,
150,124,36,0.201358,,,
151,124,36,0.201358,0.825363,7.485521,-0.585088
152,33,33,0.211451,0.464067,7.078072,10.161022
153,33,33,0.211451,1.431242,7.846882,10.553698
154,79,79,0.212068,,,
155,79,79,0.212068,0.483586,5.251630,16.834220
156,30,30,0.236157,1.143452,1.096730,20.102155
157,30,30,0.236157,1.257923,5.523114,17.196142
158,118,21,0.245499,0.672580,12.977210,15.313505
159,118,21,0.245499,1.391430,10.407620,16.936764
160,130,18,0.246606,0.437822,14.597384,7.354412
161,130,18,0.246606,1.010548,13.672544,7.923146
162,53,53,0.259723,0.521310,2.910679,18.759782
163,53,53,0.259723,1.502441,1.929483,16.066369
164,45,45,0.284793,1.380050,-0.739043,4.775756
165,45,45,0.284793,0.443746,2.422063,5.189798
166,60,60,0.312415,1.072200,17.771730,5.281354
167,60,60,0.312415,,,
168,51,51,0.321521,1.294836,10.107192,5.466949
169,51,51,0.321521,,,
170,81,81,0.322405,0.983771,3.074851,0.173136
171,81,81,0.322405,1.428558,6.461303,0.852649
