descendant_obs_id,ancestor_obs_id
0,0
1,1
2,3
3,4
4,5
5,7
6,8
7,9
8,10
9,11
10,13
11,14
12,15
13,17
14,18
15,19
16,21
17,22
18,24
19,25
20,26
21,27
22,28
23,29
24,30
25,31
26,32
27,33
28,34
29,35
30,36
31,37
32,40
33,41
34,42
35,43
36,45
37,46
38,47
39,48
40,49
41,50
42,53
43,54
44,55
45,56
46,58
47,59
48,61
49,64
50,65
51,66
52,67
53,68
54,69
55,75
56,76
57,77
58,81
59,82
60,83
61,84
62,85
63,86
64,87
65,88
66,89
67,91
68,92
69,94
70,95
71,96
72,97
73,99
74,100
75,101
76,104
77,105
78,106
79,108
80,110
81,111
82,112
83,113
84,114
85,115
86,116
87,117
88,118
89,119
90,120
91,121
92,123
93,126
94,130
95,131
96,132
97,134
98,135
99,136
100,137
101,138
102,139
103,141
104,142
105,143
106,144
107,145
108,147
109,148
110,150
111,151
112,152
113,154
114,156
115,159
116,160
117,161
118,162
119,163
120,165
121,166
122,167
123,168
124,170
125,171
126,172
127,173
128,174
129,175
130,176
131,178
132,179
133,180
134,181
135,183
136,184
137,185
138,186
139,188
140,189
141,191
142,193
143,195
144,197
145,198
146,199
147,200
148,202
149,203
150,204
151,205
152,207
153,208
154,210
155,211
156,212
157,213
158,219
159,220
160,221
161,222
162,224
163,227
164,228
165,229
166,230
167,231
168,233
169,235
170,238
171,239
172,241
173,242
174,246
175,247
176,248
177,250
178,251
179,252
180,254
181,255
182,257
183,258
184,259
185,261
186,263
187,264
188,60
189,209
190,209
191,262
192,262
193,39
194,39
195,216
196,206
197,215
198,243
199,243
200,187
201,187
202,164
203,164
204,16
205,177
206,177
207,103
208,103
209,125
210,127
211,127
212,214
213,157
214,157
215,190
216,190
217,62
218,140
219,125
220,196
221,245
222,245
223,223
224,223
225,6
226,6
227,74
228,44
229,23
230,23
231,38
232,38
233,149
234,149
235,158
236,158
237,93
238,93
239,153
240,153
241,192
242,192
243,153
244,182
245,182
246,237
247,237
248,225
249,225
250,206
251,206
252,60
253,60
254,90
255,216
256,216
257,98
258,98
259,51
260,155
261,155
262,196
263,196
264,122
265,232
266,236
267,236
268,72
269,72
270,109
271,109
272,146
273,146
274,74
275,74
276,62
277,62
278,153
279,102
280,102
281,90
282,90
283,218
284,218
285,128
286,128
287,2
288,2
289,253
290,253
291,57
292,57
293,73
294,12
295,12
296,71
297,240
298,240
299,201
300,201
301,124
302,260
303,260
304,52
305,133
306,133
307,52
308,78
309,78
310,249
311,249
312,51
313,51
314,153
315,153
316,214
317,214
318,244
319,244
320,140
321,140
322,52
323,52
324,194
325,194
326,107
327,107
328,80
329,80
330,234
331,234
332,63
333,63
334,73
335,73
336,217
337,217
338,71
339,71
340,218
341,226
342,226
343,44
344,44
345,16
346,16
347,256
348,256
349,79
350,79
351,153
352,153
353,44
354,44
355,169
356,169
357,232
358,232
359,70
360,70
361,20
362,20
363,124
364,124
365,129
366,129
367,215
368,215
369,60
370,60
371,122
372,122
373,218
374,218
375,125
376,125
