cell_id,parent_id,founder_id,birth_time,div_time,div_x,div_y
0,-1,0,0.000000,0.255779,0.290706,12.139096
1,-1,1,0.000000,0.278775,8.467415,7.574999
2,-1,2,0.000000,,,
3,-1,3,0.000000,0.717585,5.748165,6.265412
4,-1,4,0.000000,0.847198,2.565560,14.073970
5,-1,5,0.000000,0.375818,12.016026,10.845294
6,-1,6,0.000000,0.697796,3.791259,5.294400
7,-1,7,0.000000,0.243664,19.963263,7.496974
8,-1,8,0.000000,,,
9,-1,9,0.000000,0.244202,19.775990,4.064163
10,-1,10,0.000000,,,
11,-1,11,0.000000,,,
12,-1,12,0.000000,,,
13,-1,13,0.000000,0.420713,8.629488,3.540391
14,-1,14,0.000000,1.183261,17.407890,3.350815
15,-1,15,0.000000,1.278354,16.610309,16.602275
16,-1,16,0.000000,0.471626,6.146141,0.893047
17,-1,17,0.000000,0.650510,13.888096,8.252366
18,-1,18,0.000000,1.933831,14.645622,14.108879
19,-1,19,0.000000,0.730336,7.398302,10.456388
20,-1,20,0.000000,,,
21,-1,21,0.000000,0.191084,19.016981,9.840850
22,-1,22,0.000000,1.784469,14.773739,17.834005
23,-1,23,0.000000,1.878717,14.886502,8.649115
24,-1,24,0.000000,0.312024,17.248125,15.010422
25,-1,25,0.000000,,,
26,-1,26,0.000000,1.515167,6.521206,5.218003
27,-1,27,0.000000,0.442381,11.367077,8.373454
28,-1,28,0.000000,0.746836,17.762554,15.227570
29,-1,29,0.000000,,,
30,-1,30,0.000000,0.270906,14.504233,3.915381
31,-1,31,0.000000,0.927464,11.230755,8.168408
32,-1,32,0.000000,1.010436,16.833903,3.052215
33,-1,33,0.000000,0.305604,15.044182,5.344622
34,-1,34,0.000000,0.622691,16.391821,16.705687
35,-1,35,0.000000,1.494278,4.414336,12.826902
36,-1,36,0.000000,0.988267,11.071892,19.207574
37,-1,37,0.000000,0.153141,15.889356,17.530685
38,-1,38,0.000000,0.919052,7.014484,17.950617
39,-1,39,0.000000,1.639115,5.484388,2.956787
40,-1,40,0.000000,0.060000,11.720246,8.040553
41,-1,41,0.000000,0.757453,14.148077,5.580140
42,-1,42,0.000000,,,
43,-1,43,0.000000,0.973534,12.408487,1.638503
44,-1,44,0.000000,,,
45,-1,45,0.000000,,,
46,-1,46,0.000000,,,
47,-1,47,0.000000,0.366089,11.725815,19.223798
48,-1,48,0.000000,1.341761,14.960708,16.070819
49,-1,49,0.000000,,,
50,-1,50,0.000000,1.703038,1.663947,2.519698
51,-1,51,0.000000,0.229160,14.289913,2.507972
52,-1,52,0.000000,1.148089,13.141883,4.692088
53,-1,53,0.000000,0.598012,4.007782,8.222183
54,-1,54,0.000000,,,
55,-1,55,0.000000,1.750121,10.365623,13.309293
56,-1,56,0.000000,0.134380,0.735136,7.683754
57,-1,57,0.000000,0.088675,15.360546,0.665374
58,-1,58,0.000000,0.471819,5.973251,15.686946
59,-1,59,0.000000,0.166641,13.679441,16.374160
60,-1,60,0.000000,0.253721,13.878487,1.551069
61,-1,61,0.000000,1.839167,21.585432,0.231457
62,-1,62,0.000000,0.036920,10.743552,1.333802
63,-1,63,0.000000,0.286408,17.434642,17.453699
64,-1,64,0.000000,0.797902,2.917537,6.081212
65,-1,65,0.000000,0.312391,10.379597,14.821429
66,-1,66,0.000000,0.478252,7.434377,2.100614
67,-1,67,0.000000,0.145332,7.165572,4.739163
68,-1,68,0.000000,1.492992,2.537894,14.864449
69,-1,69,0.000000,,,
70,-1,70,0.000000,0.934290,5.961011,12.844712
71,-1,71,0.000000,,,
72,-1,72,0.000000,0.663004,5.641795,16.247131
73,-1,73,0.000000,,,
74,-1,74,0.000000,0.289406,20.554290,10.040665
75,-1,75,0.000000,1.480069,15.487114,14.037464
76,-1,76,0.000000,,,
77,-1,77,0.000000,,,
78,-1,78,0.000000,,,
79,-1,79,0.000000,,,
80,-1,80,0.000000,0.484879,10.778418,8.587328
81,-1,81,0.000000,1.173041,2.042163,8.255627
82,-1,82,0.000000,0.127645,11.575747,17.231901
83,-1,83,0.000000,1.775305,8.343276,18.360483
84,-1,84,0.000000,0.528795,14.563375,8.511311
85,-1,85,0.000000,,,
86,-1,86,0.000000,1.153773,14.958870,0.085104
87,-1,87,0.000000,0.845438,12.456890,13.995135
88,-1,88,0.000000,1.009998,4.160104,-0.741412
89,-1,89,0.000000,1.017557,3.016422,12.842764
90,-1,90,0.000000,,,
91,-1,91,0.000000,0.438149,7.764372,7.851265
92,-1,92,0.000000,,,
93,-1,93,0.000000,1.066496,7.543408,22.592955
94,-1,94,0.000000,0.177018,9.075447,14.823880
95,-1,95,0.000000,0.204058,6.889908,13.695839
96,-1,96,0.000000,0.792995,19.179266,14.507466
97,-1,97,0.000000,0.418897,0.731319,4.241939
98,-1,98,0.000000,1.522142,12.886793,2.490454
99,-1,99,0.000000,0.016243,19.620976,5.488658
100,99,99,0.016243,,,
101,99,99,0.016243,0.624443,17.618245,3.091767
102,62,62,0.036920,,,
103,62,62,0.036920,0.324782,11.497987,2.804029
104,40,40,0.060000,0.305306,10.864894,7.355020
105,40,40,0.060000,0.319538,11.409340,7.011556
106,57,57,0.088675,1.444696,12.582448,0.545813
