obs_id,x,y
0,0.225980,0.610005
1,10.662653,14.574764
2,13.513227,13.683213
3,1.356892,12.218313
4,6.962041,7.660105
5,5.841081,2.582124
6,12.476520,8.265566
7,5.042682,14.168361
8,2.882794,2.975620
9,4.015976,20.420443
10,4.626764,17.100457
11,6.865013,6.266516
12,11.697691,4.774405
13,15.117219,6.594306
14,14.126404,13.765310
15,6.694617,14.008862
16,12.640142,7.454215
17,8.768789,9.723324
18,9.805557,4.353604
19,12.513105,19.899870
20,9.994885,0.774447
21,9.487356,17.948353
22,16.779760,4.880699
23,8.340279,9.790395
24,0.603649,6.971488
25,19.135279,3.631045
26,20.042352,10.915170
27,16.557195,1.410941
28,12.382586,1.541387
29,11.017822,19.604384
30,11.109405,10.629102
31,11.257414,11.408425
32,8.717221,2.226081
33,18.020100,4.203127
34,17.477322,1.436460
35,17.973714,6.076557
36,17.093411,3.541237
37,15.931629,3.636073
38,14.398078,3.920441
39,5.099702,2.050462
40,9.371414,2.077377
41,-0.247547,17.690686
42,14.218649,3.794347
43,7.403890,14.313047
44,2.229317,9.639433
45,2.089756,13.191307
46,12.730109,7.557259
47,0.719146,11.371163
48,4.361119,1.461960
49,16.252974,19.137237
50,6.175483,12.747357
51,15.776920,19.409301
52,15.244073,18.855276
53,16.654669,13.333101
54,18.413693,5.515635
55,2.232246,15.192077
56,4.324977,4.301820
57,11.111386,9.220237
58,19.688927,13.032175
59,13.273883,8.704772
60,2.711993,13.817339
61,15.635464,12.357934
62,18.179839,14.491121
63,2.580112,15.369531
64,1.476858,16.277060
65,3.578547,20.234293
66,1.293723,11.330872
67,0.586500,9.703337
68,9.278419,3.183591
69,8.263535,2.414503
70,0.602825,14.287740
71,9.727543,14.335561
72,9.767053,14.052296
73,3.605323,8.554937
74,13.847367,4.052766
75,3.192560,11.701087
76,3.821305,11.992991
77,11.864546,15.663062
78,12.446998,10.084165
79,7.226723,2.631122
80,1.160527,10.732470
81,15.387844,2.037256
82,13.803506,12.787928
83,18.692732,3.255797
84,5.354863,10.895403
85,19.630917,12.750556
86,19.178879,0.802099
87,19.510028,0.490751
88,10.475523,2.481788
89,12.133145,17.852736
90,12.569268,18.065348
91,20.290056,1.873192
92,8.155291,15.337287
93,8.655289,14.683771
94,8.035663,12.974830
95,3.451646,9.260551
96,16.423136,13.335548
97,10.279916,10.401023
98,10.680727,1.526404
99,2.234366,20.922981
100,1.317761,20.829955
101,6.629847,7.484239
102,9.406749,1.071040
103,9.759773,1.338073
104,19.574047,2.079605
105,18.256933,14.030728
106,1.620131,13.898108
107,2.757076,13.299004
108,18.151119,1.185695
109,3.385489,4.695787
110,3.794142,4.493282
111,19.827057,4.946868
112,19.224827,4.565244
113,13.582595,14.418270
114,13.496262,11.646657
115,13.066238,12.403379
116,10.380982,10.178559
117,4.895321,8.210287
118,5.038498,15.840563
119,3.928648,7.711702
120,0.415388,16.675651
121,18.322903,13.608318
122,18.891942,12.985249
123,18.924982,12.127626
124,6.324296,2.463038
125,6.826150,1.166616
126,19.065162,12.273905
127,18.995421,12.034476
128,9.918296,2.775028
129,5.977955,18.392785
130,18.868934,2.541710
131,18.593187,2.396051
132,6.641097,17.112937
133,6.952425,17.521142
134,14.094297,11.868047
135,5.111431,3.224728
136,8.293667,2.118944
137,9.560169,9.226223
138,7.296269,13.699003
139,7.990599,14.219377
140,11.107716,2.300809
141,6.369589,12.408044
142,19.229185,1.524469
143,20.266604,1.893319
144,4.760093,2.970656
145,16.591236,8.356128
146,16.859122,8.044688
147,5.401349,4.359802
148,15.547970,9.817027
149,15.454114,9.452998
150,4.310914,4.358951
151,14.347384,6.676136
152,14.188974,6.191231
153,4.403741,19.077437
154,12.042172,18.246673
155,17.123587,13.991074
156,17.174774,13.107926
157,4.458073,9.344562
158,5.296124,9.721745
159,4.182522,18.969293
160,11.367698,15.347968
161,19.809896,2.079754
162,19.299851,15.091726
163,12.634128,11.920947
164,5.358873,3.645102
165,13.364495,6.416361
166,13.317490,6.844119
167,13.890061,2.268746
168,18.888357,5.492657
169,19.174897,5.597900
170,21.024783,1.173220
171,18.757296,0.923222
172,19.070173,1.856817
173,5.881803,13.913892
174,5.368310,14.167998
175,6.029248,4.104898
176,6.298843,3.841648
177,12.862180,6.892671
178,10.681327,1.714232
179,10.658320,2.098698
180,19.346445,13.429233
181,18.983871,13.143411
182,5.265363,15.129371
183,4.763497,15.087989
184,18.846984,10.349627
185,18.461513,11.001953
