descendant_obs_id,ancestor_obs_id
0,2
1,13
2,14
3,32
4,35
5,39
6,41
7,43
8,48
9,53
10,60
11,66
12,68
13,76
14,79
15,85
16,88
17,93
18,98
19,24
20,6
21,31
22,31
23,20
24,20
25,46
26,84
27,0
28,75
29,8
30,82
31,58
32,28
33,73
34,73
35,69
36,80
37,9
38,9
39,71
40,71
41,30
42,94
43,54
44,40
45,46
46,23
47,3
48,77
49,77
50,92
51,8
52,21
53,96
54,50
55,51
56,96
57,96
58,94
59,67
60,67
61,95
62,40
63,44
64,17
65,81
66,90
67,90
68,51
69,6
70,51
71,22
72,30
73,42
74,37
75,33
76,84
77,84
78,44
79,51
80,5
81,10
82,10
83,45
84,45
85,34
86,3
87,58
88,44
89,44
90,6
91,63
92,63
93,84
94,28
95,51
96,51
97,69
98,36
99,36
100,17
101,44
102,44
103,73
104,51
105,95
106,95
107,51
108,52
109,96
110,96
111,50
112,42
113,1
114,16
115,16
116,84
117,89
118,6
119,57
120,57
121,58
122,56
123,23
124,49
125,55
126,92
127,92
128,23
129,24
130,15
131,75
132,89
133,38
134,38
135,27
136,22
137,22
138,80
139,46
140,46
141,75
142,75
143,69
144,47
145,23
146,23
147,49
148,38
149,44
150,44
151,86
152,28
153,69
154,69
155,42
156,42
157,56
158,56
159,54
160,54
161,8
162,8
163,52
164,4
165,4
166,45
167,61
168,61
169,47
170,28
171,73
172,63
173,63
174,89
175,89
176,96
177,96
178,34
179,34
180,27
181,37
182,37
183,26
184,26
185,91
186,26
187,26
188,27
189,27
190,83
191,83
192,45
193,45
194,57
195,33
196,33
197,1
198,1
199,58
200,58
201,89
202,89
203,22
204,99
205,99
206,73
207,73
208,64
209,64
210,91
211,15
212,61
213,84
214,84
215,44
216,44
217,44
218,15
219,15
220,28
221,28
222,44
223,0
224,28
225,28
226,22
227,24
228,24
229,12
230,12
231,47
232,51
233,17
234,17
235,94
236,94
237,47
238,47
239,80
240,80
241,25
242,27
243,1
244,1
245,57
246,57
247,65
248,65
249,87
250,87
251,7
252,7
253,40
254,40
255,38
256,3
257,3
258,74
259,74
260,38
261,38
262,52
263,52
264,73
265,57
266,57
267,73
268,74
269,74
270,22
271,22
272,61
273,61
274,46
275,46
276,55
277,55
278,80
279,80
280,19
281,19
282,91
283,91
284,78
285,51
286,51
287,62
288,62
289,22
290,22
291,87
292,87
293,27
294,27
295,74
296,74
297,23
298,23
299,49
300,49
301,70
302,44
303,44
304,11
305,61
306,12
307,12
308,58
309,6
310,78
311,87
312,87
313,74
314,74
315,3
316,3
317,86
318,86
319,78
320,78
321,61
322,61
323,6
324,6
325,57
326,57
327,69
328,69
329,70
330,70
331,22
332,22
333,44
334,72
335,72
336,24
337,24
338,29
339,29
340,29
341,29
342,74
343,74
344,51
345,51
346,38
347,38
348,28
349,28
350,30
351,30
352,24
353,57
354,57
355,59
356,59
357,73
358,73
359,86
360,86
361,97
362,97
363,5
364,5
365,18
366,18
367,87
368,87
369,0
370,0
371,97
372,97
373,11
374,81
375,81
376,50
377,50
378,11
379,11
380,73
381,73
382,44
383,44
384,40
385,40
386,58
387,58
388,74
389,74
390,19
391,19
392,86
393,86
394,22
395,22
396,29
397,29
398,54
399,54
400,21
401,21
402,24
403,24
404,6
405,6
406,38
407,38
408,61
409,61
410,58
411,58
412,84
413,84
414,82
415,82
416,25
417,25
