descendant_obs_id,ancestor_obs_id
0,0
1,1
2,2
3,4
4,6
5,7
6,8
7,9
8,10
9,12
10,13
11,15
12,17
13,20
14,21
15,23
16,24
17,26
18,27
19,28
20,29
21,31
22,32
23,33
24,34
25,35
26,36
27,38
28,39
29,40
30,41
31,43
32,44
33,45
34,46
35,47
36,48
37,49
38,51
39,52
40,54
41,55
42,57
43,58
44,60
45,61
46,62
47,63
48,66
49,67
50,68
51,71
52,72
53,74
54,75
55,76
56,78
57,79
58,80
59,81
60,82
61,83
62,84
63,85
64,86
65,87
66,89
67,91
68,93
69,94
70,95
71,97
72,98
73,99
74,100
75,103
76,105
77,106
78,107
79,108
80,109
81,110
82,112
83,114
84,115
85,118
86,119
87,121
88,122
89,123
90,124
91,126
92,127
93,129
94,130
95,132
96,134
97,135
98,136
99,137
100,138
101,139
102,140
103,142
104,14
105,14
106,133
107,141
108,141
109,125
110,30
111,30
112,69
113,69
114,90
115,125
116,125
117,125
118,113
119,113
120,42
121,42
122,59
123,59
124,120
125,120
126,131
127,131
128,11
129,11
130,116
131,116
132,50
133,50
134,53
135,53
136,56
137,56
138,101
139,65
140,101
141,88
142,64
143,64
144,37
145,37
146,111
147,111
148,77
149,92
150,25
151,25
152,16
153,16
154,22
155,22
156,18
157,18
158,77
159,77
160,131
161,101
162,101
163,70
164,70
165,3
166,3
167,96
168,96
169,5
170,5
171,117
172,117
173,19
174,19
175,128
176,128
177,104
178,104
179,133
180,133
181,90
182,90
183,131
184,131
185,131
186,65
187,65
188,102
189,102
190,88
191,88
192,77
193,77
194,92
195,92
196,73
197,73
