descendant_obs_id,ancestor_obs_id
0,2
1,3
2,4
3,5
4,9
5,12
6,13
7,14
8,18
9,19
10,20
11,21
12,22
13,23
14,24
15,28
16,29
17,30
18,31
19,36
20,38
21,40
22,41
23,42
24,45
25,46
26,48
27,49
28,50
29,51
30,52
31,53
32,54
33,55
34,56
35,57
36,59
37,60
38,62
39,63
40,65
41,72
42,73
43,74
44,75
45,77
46,79
47,80
48,83
49,84
50,85
51,89
52,93
53,94
54,101
55,104
56,105
57,109
58,112
59,113
60,114
61,117
62,119
63,120
64,123
65,124
66,126
67,129
68,131
69,133
70,106
71,34
72,7
73,66
74,47
75,88
76,88
77,47
78,47
79,95
80,27
81,90
82,37
83,44
84,44
85,27
86,121
87,76
88,76
89,25
90,16
91,16
92,86
93,132
94,34
95,11
96,11
97,43
98,39
99,130
100,130
101,0
102,0
103,111
104,111
105,116
106,90
107,102
108,37
109,37
110,71
111,71
112,92
113,78
114,15
115,98
116,98
117,27
118,27
119,91
120,91
121,34
122,17
123,67
124,67
125,127
126,127
127,81
128,81
129,121
130,121
131,32
132,32
133,86
134,96
135,86
136,86
137,68
138,95
139,39
140,39
141,1
142,96
143,96
144,27
145,27
146,78
147,78
148,25
149,25
150,6
151,136
152,90
153,90
154,87
155,87
156,69
157,34
158,34
159,68
160,68
161,16
162,16
163,15
164,15
165,115
166,1
167,1
168,17
169,17
170,110
171,110
172,82
173,82
174,122
175,122
176,58
177,58
178,66
179,7
180,7
181,108
182,108
183,35
184,35
185,115
186,115
187,34
188,34
189,26
190,26
191,134
192,134
193,107
194,107
195,134
196,132
197,33
198,33
199,135
200,135
201,125
202,125
203,6
204,6
205,66
206,66
207,106
208,132
209,132
210,10
211,10
212,100
213,100
214,97
215,97
216,70
217,70
218,115
219,115
220,136
221,136
222,64
223,64
224,128
225,128
226,90
227,90
228,96
229,96
230,92
231,92
232,106
233,106
234,103
235,27
236,27
237,116
238,116
239,8
240,8
241,69
242,69
243,95
244,95
245,103
246,103
247,96
248,96
249,17
250,17
251,134
252,134
253,118
254,118
255,43
256,43
257,61
258,61
259,99
260,99
261,102
262,102
263,130
264,130
