descendant_obs_id,ancestor_obs_id
0,5
1,9
2,12
3,13
4,14
5,19
6,20
7,22
8,23
9,29
10,30
11,31
12,36
13,40
14,41
15,42
16,45
17,48
18,51
19,52
20,53
21,54
22,56
23,57
24,59
25,60
26,63
27,65
28,72
29,73
30,74
31,79
32,80
33,84
34,85
35,93
36,94
37,101
38,104
39,109
40,112
41,113
42,114
43,117
44,119
45,120
46,123
47,124
48,126
49,131
50,133
51,106
52,34
53,7
54,47
55,88
56,47
57,47
58,95
59,27
60,90
61,37
62,44
63,44
64,121
65,76
66,25
67,16
68,86
69,132
70,34
71,11
72,130
73,130
74,0
75,111
76,111
77,116
78,102
79,37
80,37
81,71
82,71
83,92
84,78
85,15
86,98
87,98
88,27
89,27
90,91
91,91
92,17
93,67
94,67
95,127
96,127
97,81
98,121
99,32
100,32
101,86
102,96
103,86
104,68
105,95
106,39
107,1
108,96
109,27
110,78
111,25
112,25
113,6
114,136
115,90
116,87
117,87
118,69
119,34
120,34
121,68
122,68
123,16
124,16
125,15
126,115
127,1
128,1
129,17
130,17
131,110
132,82
133,122
134,122
135,58
136,66
137,7
138,7
139,108
140,35
141,115
142,115
143,34
144,26
145,26
146,134
147,107
148,107
149,134
150,33
151,33
152,135
153,125
154,6
155,66
156,132
157,132
158,10
159,10
160,100
161,100
162,97
163,97
164,115
165,136
166,64
167,128
168,128
169,90
170,96
171,96
172,106
173,106
174,103
175,27
176,116
177,116
178,8
179,95
180,95
181,96
182,17
183,17
184,134
185,134
186,118
187,118
188,43
189,43
190,99
191,99
192,102
193,130
194,62
195,34
196,134
197,135
198,135
199,8
200,8
201,28
202,78
203,27
204,27
205,62
206,90
207,90
208,35
209,69
210,69
211,28
212,61
213,129
214,129
215,58
216,58
217,3
218,34
219,34
220,96
221,96
222,86
223,86
224,88
225,55
226,55
227,82
228,11
229,11
230,66
231,66
232,50
233,50
234,24
235,24
236,46
237,46
238,2
239,103
240,76
241,15
242,61
243,121
244,121
245,115
246,39
247,102
248,103
249,103
250,110
251,110
252,18
253,18
254,27
255,27
256,35
257,35
258,136
259,61
260,61
261,38
262,38
263,2
264,2
265,96
266,96
267,16
268,16
269,130
270,90
271,90
272,69
273,108
274,108
275,15
276,15
277,39
278,39
279,61
280,103
281,103
282,70
283,70
284,70
285,70
286,43
287,43
288,61
289,61
290,83
291,83
292,76
293,69
294,77
295,77
296,3
297,3
298,81
299,81
300,28
301,28
302,62
303,62
304,134
305,125
306,125
307,88
308,49
309,49
310,82
311,82
312,75
313,132
314,132
315,64
316,64
317,88
318,88
319,69
320,69
321,134
322,134
323,70
324,70
325,136
326,136
327,102
328,102
329,4
330,4
331,6
332,6
333,92
334,92
335,64
336,64
337,39
338,39
339,105
340,105
341,90
342,90
343,92
344,92
345,130
346,130
347,106
348,106
349,76
350,76
351,61
352,61
353,27
354,27
355,78
356,78
357,75
358,75
359,34
360,34
361,0
362,0
363,21
364,21
365,89
366,89
367,115
368,115
369,66
370,66
